epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
81,1750.37,1.4826,2.51959,1.13362,1.66935,0,0.61926,0.50312,0.53949,0.21932,0.67695,0.49356,0.50473,0.18569,2.26022,3.65195,1.79991,2.29584,0,0.000346736,0.000346736,0.000346736
82,1771.65,1.47569,2.55105,1.12453,1.66365,0,0.65936,0.47841,0.51251,0.21144,0.63788,0.46317,0.46977,0.18242,2.26339,3.6162,1.78122,2.29202,0,0.000330233,0.000330233,0.000330233
83,1793.15,1.47814,2.49079,1.13516,1.65116,0,0.6593,0.4841,0.51178,0.21122,0.65162,0.48434,0.49125,0.18495,2.24853,3.6461,1.82322,2.30287,0,0.000313729,0.000313729,0.000313729
84,1814.56,1.47576,2.52146,1.13597,1.6635,0,0.65696,0.49019,0.51164,0.21069,0.68953,0.48199,0.49044,0.1926,2.2759,3.65233,1.8389,2.31759,0,0.000297226,0.000297226,0.000297226
85,1835.83,1.47097,2.50847,1.12666,1.65838,0,0.64538,0.4761,0.50557,0.21321,0.63959,0.47495,0.48018,0.18282,2.26837,3.63504,1.76313,2.37839,0,0.000280723,0.000280723,0.000280723
86,1857.14,1.44745,2.48177,1.09261,1.63179,0,0.58275,0.51024,0.50539,0.19417,0.65342,0.46083,0.48171,0.17803,2.30166,3.62984,1.80916,2.32094,0,0.00026422,0.00026422,0.00026422
87,1878.42,1.43061,2.44562,1.06891,1.62715,0,0.68984,0.44746,0.50461,0.22003,0.69959,0.4675,0.48971,0.18728,2.24696,3.62635,1.83965,2.31476,0,0.000247716,0.000247716,0.000247716
88,1899.64,1.43443,2.45513,1.08666,1.6254,0,0.67691,0.47379,0.50092,0.20625,0.68814,0.48084,0.49202,0.18888,2.24933,3.72989,1.77495,2.37875,0,0.000231213,0.000231213,0.000231213
89,1921.05,1.41611,2.43148,1.07596,1.6231,0,0.64041,0.49907,0.50343,0.2126,0.65595,0.5068,0.48946,0.18911,2.26059,3.61904,1.7296,2.36193,0,0.00021471,0.00021471,0.00021471
90,1942.2,1.42136,2.42908,1.07223,1.62592,0,0.6417,0.46791,0.51633,0.2126,0.64459,0.46906,0.48205,0.18569,2.27204,3.62478,1.78443,2.33745,0,0.000198206,0.000198206,0.000198206
91,1965.26,1.39785,2.40974,1.06684,1.62009,0,0.73219,0.45943,0.53294,0.22494,0.69839,0.47086,0.51201,0.19252,2.26031,3.67839,1.7609,2.35745,0,0.000181703,0.000181703,0.000181703
92,1986.47,1.40065,2.42061,1.05787,1.60426,0,0.59505,0.53002,0.50478,0.2172,0.65607,0.46631,0.49929,0.18771,2.28209,3.63802,1.77661,2.38151,0,0.0001652,0.0001652,0.0001652
93,2007.6,1.38817,2.42359,1.04162,1.59663,0,0.68041,0.47495,0.5207,0.22767,0.6879,0.4761,0.49507,0.19162,2.25935,3.61686,1.76661,2.36873,0,0.000148696,0.000148696,0.000148696
94,2028.79,1.3753,2.41204,1.03564,1.59158,0,0.718,0.46086,0.53571,0.22203,0.63354,0.47267,0.49653,0.19237,2.26622,3.57767,1.78375,2.35671,0,0.000132193,0.000132193,0.000132193
95,2050.05,1.35675,2.4003,1.03759,1.56747,0,0.66464,0.5039,0.52584,0.22136,0.63519,0.48072,0.48795,0.18817,2.30336,3.6535,1.79591,2.37186,0,0.00011569,0.00011569,0.00011569
96,2071.12,1.35737,2.38963,1.02808,1.56879,0,0.71154,0.48474,0.53396,0.22035,0.70319,0.47769,0.50363,0.18894,2.26873,3.65569,1.79511,2.3575,0,9.91865e-05,9.91865e-05,9.91865e-05
97,2092.25,1.36415,2.3654,1.03077,1.57145,0,0.64671,0.49607,0.53394,0.22497,0.64611,0.50476,0.51167,0.19783,2.25909,3.61263,1.78242,2.35381,0,8.26832e-05,8.26832e-05,8.26832e-05
98,2113.55,1.33934,2.37004,1.01854,1.55298,0,0.61089,0.51572,0.53212,0.22704,0.61046,0.50983,0.49873,0.19308,2.27256,3.64455,1.80515,2.36459,0,6.61799e-05,6.61799e-05,6.61799e-05
99,2134.82,1.34447,2.3514,1.01495,1.56153,0,0.64576,0.5328,0.5276,0.22303,0.63155,0.52006,0.49114,0.19501,2.2756,3.65067,1.79693,2.36884,0,4.96766e-05,4.96766e-05,4.96766e-05
100,2156.03,1.32424,2.32292,0.99919,1.54816,0,0.65186,0.53886,0.52792,0.22723,0.64412,0.5359,0.49601,0.19913,2.27204,3.62934,1.79407,2.37612,0,3.31733e-05,3.31733e-05,3.31733e-05
