filename,stratum,realization,mode,normalized_radius,radial_power,radial_power_share
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.057291666666666664,49278.58061242741,9.126505550167573e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.06770833333333333,35964.95692981786,6.6607920713679e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.078125,30749.945623489526,5.6949600802697346e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.08854166666666667,24163.71141203052,4.475174478928259e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.09895833333333333,18069.28504464306,3.3464728122852386e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.109375,13026.25510803432,2.4124921632055464e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.11979166666666667,10526.271136078993,1.9494894283088693e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.13020833333333334,7325.075276679702,1.3566206521612615e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.140625,5736.17169936312,1.0623520848274876e-05
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.15104166666666666,4396.867876670842,8.143099614697543e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.16145833333333334,3885.690937937639,7.1963882625264685e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.171875,3011.326998980395,5.577046300443404e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.18229166666666666,2248.833767881033,4.164891441454103e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.19270833333333334,1800.892068387909,3.335293194960673e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.203125,1756.3869380573674,3.252868678279244e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.21354166666666666,1433.53915875934,2.6549472257933208e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.22395833333333334,1207.8831164180904,2.237027087416426e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.234375,1091.8299401312152,2.0220939573762246e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.24479166666666666,915.8432919112657,1.6961626700351869e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.2552083333333333,820.6103393217699,1.519789069260717e-06
Healthy-136-img-1_jpg.rf.fdc35bb6ce35b407deb6c6efb264c819.jpg,Healthy,0,w1_only,0.265625,747.1493284111842,1.3837376011656105e-06
