filename,stratum,realization,metric,w1_effect_without_aug,w1_effect_after_matched_aug,order_effect_strong_then_w1_minus_w1_then_strong
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,gradient_mean,0.02214685082435608,0.0056066736578941345,0.0013252124190330505
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,lesion_gradient_mean,0.019943922758102417,0.011292114853858948,0.003032088279724121
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,4,background_gradient_mean,0.022196710109710693,0.00554049015045166,0.0013053417205810547
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,low_energy_share,-0.0031023500793493364,-0.000363124699283901,-9.18661705626711e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,mid_energy_share,0.0011589403143730925,0.00013935261709390476,8.791764748636234e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,high_energy_share,0.0019435542228304278,0.00022374123559755574,3.896286740243506e-06
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,clipping_fraction,0.0104296875,-0.0010359700520833348,0.0015616861979166619
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,laplacian_variance,0.00974796712398529,0.0017930669710040092,3.9558857679367065e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,gradient_mean,0.02214685082435608,0.004549771547317505,0.0013130903244018555
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,lesion_gradient_mean,0.019943922758102417,0.01523590087890625,0.007416397333145142
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,5,background_gradient_mean,0.022196710109710693,0.004471421241760254,0.0012683570384979248
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,low_energy_share,-0.0031023500793493364,-0.0008871652430869625,-7.665027695236137e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,mid_energy_share,0.0011589403143730925,0.00040884670993633675,8.455450407706582e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,high_energy_share,0.0019435542228304278,0.00047798921265924336,-7.646032450841968e-06
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,clipping_fraction,0.0104296875,0.0006388346354166685,0.0005696614583333426
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,laplacian_variance,0.00974796712398529,0.0018598949536681175,-3.3680349588394165e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,gradient_mean,0.02214685082435608,0.007318802177906036,0.0009637102484703064
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,lesion_gradient_mean,0.019943922758102417,0.013067632913589478,0.0032400190830230713
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,6,background_gradient_mean,0.022196710109710693,0.00724387913942337,0.0009340271353721619
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,7,low_energy_share,-0.0031023500793493364,-0.000268603299048209,-8.754751816841821e-05
BG-21-img-1_jpg.rf.9bfc050bcfb821988aa4b65da8264bbb.jpg,BG,7,mid_energy_share,0.0011589403143730925,0.00010366127967956999,7.88641781867556e-05
